,Unnamed: 0,ID,Industry,Name
778,778,6196,其他電子業,帆宣
779,779,6197,電子零組件業,佳必琪
780,780,6201,其他電子業,亞弘電
781,781,6202,半導體業,盛群
782,782,6205,電子零組件業,詮欣
783,783,6206,電腦及週邊設備業,飛捷
784,784,6209,光電業,今國光
785,785,6213,電子零組件業,聯茂
786,786,6214,資訊服務業,精誠
787,787,6215,其他電子業,和椿
788,788,6216,通信網路業,居易
789,789,6224,電子零組件業,聚鼎
790,790,6225,光電業,天瀚
791,791,6226,光電業,光鼎
792,792,6230,電腦及週邊設備業,超眾
793,793,6235,電腦及週邊設備業,華孚
794,794,6239,半導體業,力成
795,795,6243,半導體業,迅杰
796,796,6251,電子零組件業,定穎
797,797,6257,半導體業,矽格
798,798,6269,電子零組件業,台郡
799,799,6271,半導體業,同欣電
800,800,6277,電腦及週邊設備業,宏正
801,801,6278,光電業,台表科
802,802,6281,電子通路業,全國電
803,803,6282,電子零組件業,康舒
804,804,6283,其他電子業,淳安
805,805,6285,通信網路業,啟碁
806,806,6288,汽車工業,聯嘉
807,807,6289,光電業,華上
808,808,6405,光電業,悅城
809,809,6409,其他電子業,旭隼
810,810,6412,電子零組件業,群電
811,811,6414,電腦及週邊設備業,樺漢
812,812,6415,半導體業,矽力-KY
813,813,6416,通信網路業,瑞祺電通
814,814,6431,光電業,光麗-KY
815,815,6442,通信網路業,光聖
816,816,6443,光電業,元晶
817,817,6449,電子零組件業,鈺邦
818,818,6451,半導體業,訊芯-KY
819,819,6452,生技醫療業,康友-KY
820,820,6456,光電業,GIS-KY
821,821,6464,其他業,台數科
822,822,6477,光電業,安集
823,823,6491,生技醫療業,晶碩
824,824,6504,其他業,南六
825,825,6505,油電燃氣業,台塑化
826,826,6525,半導體業,捷敏-KY
827,827,6531,半導體業,愛普
828,828,6533,半導體業,晶心科
829,829,6541,生技醫療業,泰福-KY
830,830,6552,半導體業,易華電
831,831,6558,其他電子業,興能高
832,832,6573,半導體業,虹揚-KY
833,833,6579,電腦及週邊設備業,研揚
834,834,6581,其他業,鋼聯
835,835,6582,橡膠工業,申豐
836,836,6591,電腦及週邊設備業,動力-KY
837,837,6592,其他業,和潤企業
838,838,6598,生技醫療業,ABC-KY
839,839,6605,汽車工業,帝寶
840,840,6625,其他業,必應
841,841,6641,其他業,基士德-KY
842,842,6655,其他業,科定
843,843,6666,生技醫療業,羅麗芬-KY
844,844,6668,光電業,中揚光
845,845,6669,電腦及週邊設備業,緯穎
846,846,6670,其他業,復盛應用
847,847,6671,其他業,三能-KY
848,848,6672,電子零組件業,騰輝電子-KY
849,849,6674,通信網路業,鋐寶科技
850,850,6698,其他電子業,旭暉應材
851,851,6706,光電業,惠特
852,852,6715,電子零組件業,嘉基
853,853,6743,其他電子業,安普新
854,854,6754,其他業,匯僑設計
855,855,6756,半導體業,威鋒電子
856,856,8011,通信網路業,台通
857,857,8016,半導體業,矽創
858,858,8021,其他電子業,尖點
859,859,8028,半導體業,昇陽半導體
860,860,8033,其他業,雷虎
861,861,8039,電子零組件業,台虹
862,862,8046,電子零組件業,南電
863,863,8070,電子通路業,長華*
864,864,8072,電子通路業,陞泰
865,865,8081,半導體業,致新
866,866,8101,通信網路業,華冠
867,867,8103,電子零組件業,瀚荃
868,868,8104,光電業,錸寶
869,869,8105,光電業,凌巨
870,870,8110,半導體業,華東
871,871,8112,電子通路業,至上
872,872,8114,電腦及週邊設備業,振樺電
873,873,8131,半導體業,福懋科
874,874,8150,半導體業,南茂
875,875,8163,電腦及週邊設備業,達方
876,876,8201,其他電子業,無敵
877,877,8210,電腦及週邊設備業,勤誠
878,878,8213,電子零組件業,志超
879,879,8215,光電業,明基材
880,880,8222,電機機械,寶一
881,881,8249,電子零組件業,菱光
882,882,8261,半導體業,富鼎
883,883,8271,半導體業,宇瞻
884,884,8341,其他業,日友
885,885,8367,航運業,建新國際
886,886,8374,電機機械,羅昇
887,887,8404,其他業,百和興業-KY
888,888,8411,其他業,福貞-KY
889,889,8422,其他業,可寧衛
890,890,8427,其他業,基勝-KY
891,891,8429,貿易百貨業,金麗-KY
892,892,8442,其他業,威宏-KY
893,893,8443,貿易百貨業,阿瘦
894,894,8454,貿易百貨業,富邦媒
895,895,8462,觀光事業,柏文
896,896,8463,其他業,潤泰材
897,897,8464,其他業,億豐
898,898,8466,其他業,美吉吉-KY
899,899,8467,其他業,波力-KY
900,900,8473,其他業,山林水
901,901,8478,其他業,東哥遊艇
902,902,8480,其他業,泰昇-KY
903,903,8481,其他業,政伸
904,904,8482,其他業,商億-KY
905,905,8488,其他業,吉源-KY
906,906,8499,其他業,鼎炫-KY
907,907,8926,油電燃氣業,台汽電
908,908,8940,觀光事業,新天地
909,909,8996,電機機械,高力
910,910,9802,其他業,鈺齊-KY
911,911,9902,其他業,台火
912,912,9904,其他業,寶成
913,913,9905,其他業,大華
914,914,9906,建材營造業,欣巴巴
915,915,9907,其他業,統一實
916,916,9908,油電燃氣業,大台北
917,917,9910,其他業,豐泰
918,918,9911,其他業,櫻花
919,919,9912,電腦及週邊設備業,偉聯
920,920,9914,其他業,美利達
921,921,9917,其他業,中保科
922,922,9918,油電燃氣業,欣天然
923,923,9919,其他業,康那香
924,924,9921,其他業,巨大
925,925,9924,其他業,福興
926,926,9925,其他業,新保
927,927,9926,油電燃氣業,新海
928,928,9927,其他業,泰銘
929,929,9928,其他業,中視
930,930,9929,其他業,秋雨
931,931,9930,其他業,中聯資源
932,932,9931,油電燃氣業,欣高
933,933,9933,其他業,中鼎
934,934,9934,其他業,成霖
935,935,9935,其他業,慶豐富
936,936,9937,油電燃氣業,全國
937,937,9938,其他業,百和
938,938,9939,其他業,宏全
939,939,9940,其他業,信義
940,940,9941,其他業,裕融
941,941,9942,其他業,茂順
942,942,9943,觀光事業,好樂迪
943,943,9944,其他業,新麗
944,944,9945,其他業,潤泰新
945,945,9946,建材營造業,三發地產
946,946,9955,其他業,佳龍
947,947,9958,鋼鐵工業,世紀鋼
948,0,1240,農業科技業,茂生農經
949,1,1258,食品工業,其祥-KY
950,2,1259,觀光事業,安心
951,3,1264,食品工業,德麥
952,4,1268,觀光事業,漢來美食
953,5,1336,電子零組件業,台翰
954,6,1565,生技醫療業,精華
955,7,1569,電腦及週邊設備業,濱川
956,8,1570,電機機械,力肯
957,9,1580,電機機械,新麥
958,10,1584,其他業,精剛
959,11,1586,電機機械,和勤
960,12,1591,電機機械,駿吉-KY
961,13,1593,生技醫療業,祺驊
962,14,1595,電子零組件業,川寶
963,15,1599,電機機械,宏佳騰
964,16,1742,化學工業,台蠟
965,17,1752,生技醫療業,南光
966,18,1777,生技醫療業,生泰
967,19,1781,生技醫療業,合世
968,20,1784,生技醫療業,訊聯
969,21,1785,其他電子業,光洋科
970,22,1788,生技醫療業,杏昌
971,23,1796,食品工業,金穎生技
972,24,1799,生技醫療業,易威
973,25,1813,生技醫療業,寶利徠
974,26,1815,電子零組件業,富喬
975,27,2035,鋼鐵工業,唐榮
976,28,2061,電器電纜,風青
977,29,2063,鋼鐵工業,世鎧
978,30,2064,鋼鐵工業,晉椿
979,31,2065,鋼鐵工業,世豐
980,32,2066,電機機械,世德
981,33,2067,電機機械,嘉鋼
982,34,2070,電機機械,精湛
983,35,2221,其他業,大甲
984,36,2230,電機機械,泰茂
985,37,2235,電機機械,謚源
986,38,2596,建材營造業,綠意
987,39,2640,其他業,大車隊
988,40,2641,航運業,正德
989,41,2643,航運業,捷迅
990,42,2718,觀光事業,晶悅
991,43,2719,觀光事業,燦星旅
992,44,2724,觀光事業,富驛-KY
993,45,2726,觀光事業,雅茗-KY
994,46,2729,觀光事業,瓦城
995,47,2732,觀光事業,六角
996,48,2734,觀光事業,易飛網
997,49,2736,觀光事業,高野
998,50,2740,觀光事業,天蔥
999,51,2743,觀光事業,山富
1000,52,2745,觀光事業,五福
1001,53,2752,觀光事業,豆府
1002,54,2754,觀光事業,亞洲藏壽司
1003,55,2755,觀光事業,揚秦
1004,56,2916,貿易百貨業,滿心
1005,57,2924,貿易百貨業,東凌-KY
1006,58,2926,文化創意業,誠品生活
1007,59,2928,觀光事業,紅馬-KY
1008,60,2937,貿易百貨業,集雅社
1009,61,3064,文化創意業,泰偉
1010,62,3066,光電業,李洲
1011,63,3067,其他電子業,全域
1012,64,3071,電腦及週邊設備業,協禧
1013,65,3073,半導體業,天方能源
1014,66,3078,電子零組件業,僑威
1015,67,3081,通信網路業,聯亞
1016,68,3083,文化創意業,網龍
1017,69,3085,電子商務,新零售
1018,70,3086,文化創意業,華義
1019,71,3088,電腦及週邊設備業,艾訊
1020,72,3089,電子零組件業,元炬
1021,73,3092,電子零組件業,鴻碩
1022,74,3093,其他電子業,港建
1023,75,3095,通信網路業,及成
1024,76,3105,半導體業,穩懋
1025,77,3114,電子零組件業,好德
1026,78,3115,電子零組件業,寶島極
1027,79,3118,生技醫療業,進階
1028,80,3122,半導體業,笙泉
1029,81,3128,光電業,昇銳
1030,82,3131,其他電子業,弘塑
1031,83,3141,半導體業,晶宏
1032,84,3144,電子零組件業,新揚科
1033,85,3147,資訊服務業,大綜
1034,86,3152,通信網路業,璟德
1035,87,3162,電機機械,精確
1036,88,3163,通信網路業,波若威
1037,89,3169,半導體業,亞信
1038,90,3171,貿易百貨業,新洲
1039,91,3176,生技醫療業,基亞
1040,92,3178,電機機械,公準
1041,93,3188,建材營造業,鑫龍騰
1042,94,3191,電子零組件業,和進
1043,95,3202,電子零組件業,樺晟
1044,96,3205,生技醫療業,佰研
1045,97,3206,電子零組件業,志豐
1046,98,3207,電子零組件業,耀勝
1047,99,3211,電腦及週邊設備業,順達
1048,100,3213,電腦及週邊設備業,茂訊
1049,101,3217,電子零組件業,優群
1050,102,3218,生技醫療業,大學光
1051,103,3219,半導體業,倚強股份
1052,104,3221,通信網路業,台嘉碩
1053,105,3224,電子通路業,三顧
1054,106,3226,電機機械,至寶電
1055,107,3227,半導體業,原相
1056,108,3228,半導體業,金麗科
1057,109,3230,光電業,錦明
1058,110,3232,電子通路業,昱捷
1059,111,3234,通信網路業,光環
1060,112,3236,電子零組件業,千如
1061,113,3252,觀光事業,海灣
1062,114,3259,半導體業,鑫創
1063,115,3260,半導體業,威剛
1064,116,3264,半導體業,欣銓
1065,117,3265,半導體業,台星科
1066,118,3268,半導體業,海德威
1067,119,3272,電腦及週邊設備業,東碩
1068,120,3276,電子零組件業,宇環
1069,121,3284,其他業,太普高
1070,122,3285,其他電子業,微端
1071,123,3287,電腦及週邊設備業,廣寰科
1072,124,3288,電子零組件業,點晶
1073,125,3289,其他電子業,宜特
1074,126,3290,電子零組件業,東浦
1075,127,3293,文化創意業,鈊象
1076,128,3294,電子零組件業,英濟
1077,129,3297,光電業,杭特
1078,130,3303,其他電子業,岱稜
1079,131,3306,通信網路業,鼎天
1080,132,3310,電子零組件業,佳穎
1081,133,3313,電子零組件業,斐成
1082,134,3317,半導體業,尼克森
1083,135,3322,電子零組件業,建舜電
1084,136,3323,電腦及週邊設備業,加百裕
1085,137,3324,其他電子業,雙鴻
1086,138,3325,電腦及週邊設備業,旭品
1087,139,3332,電子零組件業,幸康
1088,140,3339,光電業,泰谷
1089,141,3354,電子零組件業,律勝
1090,142,3360,電子通路業,尚立
1091,143,3362,光電業,先進光
1092,144,3363,通信網路業,上詮
1093,145,3372,半導體業,典範
1094,146,3373,其他電子業,熱映
1095,147,3374,半導體業,精材
1096,148,3379,電機機械,彬台
1097,149,3388,電子零組件業,崇越電
1098,150,3390,電子零組件業,旭軟
1099,151,3402,其他電子業,漢科
1100,152,3426,電機機械,台興
1101,153,3434,光電業,哲固
1102,154,3438,半導體業,類比科
1103,155,3441,光電業,聯一光
1104,156,3444,電子通路業,利機
1105,157,3455,光電業,由田
1106,158,3465,電子零組件業,進泰電子
1107,159,3466,通信網路業,致振
1108,160,3479,電腦及週邊設備業,安勤
1109,161,3483,電腦及週邊設備業,力致
1110,162,3484,電子零組件業,崧騰
1111,163,3489,建材營造業,森寶
1112,164,3490,光電業,單井
1113,165,3491,通信網路業,昇達科
1114,166,3492,電子零組件業,長盛
1115,167,3498,其他電子業,陽程
1116,168,3499,通信網路業,環天科
1117,169,3508,其他電子業,位速
1118,170,3511,電子零組件業,矽瑪
1119,171,3512,電子零組件業,皇龍
1120,172,3516,光電業,亞帝歐
1121,173,3520,電子零組件業,華盈
1122,174,3521,電腦及週邊設備業,鴻翊
1123,175,3522,觀光事業,御頂
1124,176,3523,光電業,迎輝
1125,177,3526,電子零組件業,凡甲
1126,178,3527,半導體業,聚積
1127,179,3529,半導體業,力旺
1128,180,3531,光電業,先益
1129,181,3537,電子零組件業,堡達
1130,182,3540,電腦及週邊設備業,曜越
1131,183,3541,其他電子業,西柏
1132,184,3546,文化創意業,宇峻
1133,185,3548,電子零組件業,兆利
1134,186,3551,其他電子業,世禾
1135,187,3552,其他電子業,同致
1136,188,3555,半導體業,重鵬
1137,189,3556,半導體業,禾瑞亞
1138,190,3558,通信網路業,神準
1139,191,3564,通信網路業,其陽
1140,192,3567,半導體業,逸昌
1141,193,3570,資訊服務業,大塚
1142,194,3577,電腦及週邊設備業,泓格
1143,195,3580,其他電子業,友威科
1144,196,3581,半導體業,博磊
1145,197,3587,其他電子業,閎康
1146,198,3594,電腦及週邊設備業,磐儀
1147,199,3597,電子零組件業,映興
1148,200,3609,電子零組件業,東林
1149,201,3611,電腦及週邊設備業,鼎翰
1150,202,3615,光電業,安可
1151,203,3623,光電業,富晶通
1152,204,3624,電子零組件業,光頡
1153,205,3625,電腦及週邊設備業,西勝
1154,206,3628,其他電子業,盈正
1155,207,3629,文化創意業,地心引力
1156,208,3630,光電業,新鉅科
1157,209,3631,電子零組件業,晟楠
1158,210,3632,通信網路業,研勤
1159,211,3642,其他電子業,駿熠電
1160,212,3646,電子零組件業,艾恩特
1161,213,3652,電腦及週邊設備業,精聯
1162,214,3663,其他電子業,鑫科
1163,215,3664,通信網路業,安瑞-KY
1164,216,3666,光電業,光耀
1165,217,3672,通信網路業,康聯訊
1166,218,3675,半導體業,德微
1167,219,3680,半導體業,家登
1168,220,3684,通信網路業,榮昌
1169,221,3685,光電業,元創精密
1170,222,3687,電子商務,歐買尬
1171,223,3689,電子零組件業,湧德
1172,224,3691,光電業,碩禾
1173,225,3693,電腦及週邊設備業,營邦
1174,226,3707,半導體業,漢磊
1175,227,3709,電腦及週邊設備業,鑫聯大投控
1176,228,3710,電子零組件業,連展投控
1177,229,3713,光電業,新晶投控
1178,230,4102,生技醫療業,永日
1179,231,4105,生技醫療業,東洋
1180,232,4107,生技醫療業,邦特
1181,233,4109,生技醫療業,加捷生醫
1182,234,4111,生技醫療業,濟生
1183,235,4113,建材營造業,聯上
1184,236,4114,生技醫療業,健喬
1185,237,4116,生技醫療業,明基醫
1186,238,4120,生技醫療業,友華
1187,239,4121,生技醫療業,優盛
1188,240,4123,生技醫療業,晟德
1189,241,4126,生技醫療業,太醫
1190,242,4127,生技醫療業,天良
1191,243,4128,生技醫療業,中天
1192,244,4129,生技醫療業,聯合
1193,245,4130,生技醫療業,健亞
1194,246,4131,生技醫療業,晶宇
1195,247,4138,生技醫療業,曜亞
1196,248,4139,生技醫療業,馬光-KY
1197,249,4147,生技醫療業,中裕
1198,250,4152,生技醫療業,台微體
1199,251,4153,生技醫療業,鈺緯
1200,252,4154,生技醫療業,康樂-KY
1201,253,4157,生技醫療業,太景*-KY
1202,254,4160,生技醫療業,創源
1203,255,4161,生技醫療業,聿新科
1204,256,4162,生技醫療業,智擎
1205,257,4163,生技醫療業,鐿鈦
1206,258,4167,生技醫療業,松瑞藥
1207,259,4168,生技醫療業,醣聯
1208,260,4171,農業科技業,瑞基
1209,261,4173,生技醫療業,久裕
1210,262,4174,生技醫療業,浩鼎
1211,263,4175,生技醫療業,杏一
1212,264,4183,生技醫療業,福永生技
1213,265,4188,生技醫療業,安克
1214,266,4192,生技醫療業,杏國
1215,267,4198,生技醫療業,欣大健康
1216,268,4205,食品工業,中華食
1217,269,4207,食品工業,環泰
1218,270,4303,塑膠工業,信立
1219,271,4304,塑膠工業,勝昱
1220,272,4305,塑膠工業,世坤
1221,273,4401,紡織纖維,東隆興
1222,274,4402,紡織纖維,福大
1223,275,4406,紡織纖維,新昕纖
1224,276,4413,紡織纖維,飛寶企業
1225,277,4416,建材營造業,三圓
1226,278,4417,紡織纖維,金洲
1227,279,4419,紡織纖維,元勝
1228,280,4420,紡織纖維,光明
1229,281,4429,紡織纖維,聚紡
1230,282,4430,其他業,耀億
1231,283,4432,紡織纖維,銘旺實
1232,284,4433,紡織纖維,興采
1233,285,4502,電機機械,健信
1234,286,4503,電機機械,金雨
1235,287,4506,電機機械,崇友
1236,288,4510,電機機械,高鋒
1237,289,4513,電機機械,福裕
1238,290,4523,電機機械,永彰
1239,291,4527,電機機械,方土霖
1240,292,4528,電機機械,江興鍛
1241,293,4529,其他業,淳紳
1242,294,4530,電機機械,宏易
1243,295,4533,電機機械,協易機
1244,296,4534,電機機械,慶騰
1245,297,4535,電機機械,至興
1246,298,4538,電機機械,大詠城
1247,299,4541,其他業,晟田
1248,300,4542,電子零組件業,科嶠
1249,301,4543,電機機械,萬在
1250,302,4549,電機機械,桓達
1251,303,4550,電機機械,長佳
1252,304,4554,其他電子業,橙的
1253,305,4556,其他業,旭然
1254,306,4561,電機機械,健椿
1255,307,4563,電機機械,百德
1256,308,4568,電機機械,科際精密
1257,309,4580,電機機械,捷流閥業
1258,310,4609,電器電纜,唐鋒
1259,311,4702,化學工業,中美實
1260,312,4706,化學工業,大恭
1261,313,4707,化學工業,磐亞
1262,314,4711,化學工業,永純
1263,315,4712,食品工業,南璋
1264,316,4714,化學工業,永捷
1265,317,4716,化學工業,大立
1266,318,4721,化學工業,美琪瑪
1267,319,4726,生技醫療業,永昕
1268,320,4728,生技醫療業,雙美
1269,321,4729,光電業,熒茂
1270,322,4735,生技醫療業,豪展
1271,323,4736,生技醫療業,泰博
1272,324,4741,化學工業,泓瀚
1273,325,4743,生技醫療業,合一
1274,326,4744,生技醫療業,皇將
1275,327,4745,生技醫療業,合富-KY
1276,328,4747,生技醫療業,強生
1277,329,4754,化學工業,國碳科
1278,330,4760,其他電子業,勤凱
1279,331,4767,化學工業,誠泰科技
1280,332,4803,文化創意業,VHQ-KY
1281,333,4804,觀光事業,大略-KY
1282,334,4806,文化創意業,昇華
1283,335,4903,通信網路業,聯光通
1284,336,4905,通信網路業,台聯電
1285,337,4907,建材營造業,富宇
1286,338,4908,通信網路業,前鼎
1287,339,4909,通信網路業,新復興
1288,340,4911,生技醫療業,德英
1289,341,4924,電腦及週邊設備業,欣厚-KY
1290,342,4931,電腦及週邊設備業,新盛力
1291,343,4933,光電業,友輝
1292,344,4939,電子零組件業,亞電
1293,345,4944,光電業,兆遠
1294,346,4945,半導體業,陞達科技
1295,347,4946,文化創意業,辣椒
1296,348,4950,其他業,牧東
1297,349,4953,資訊服務業,緯軟
1298,350,4966,半導體業,譜瑞-KY
1299,351,4971,半導體業,IET-KY
1300,352,4972,光電業,湯石照明
1301,353,4973,半導體業,廣穎
1302,354,4974,電子零組件業,亞泰
1303,355,4979,通信網路業,華星光
1304,356,4987,電腦及週邊設備業,科誠
1305,357,4991,半導體業,環宇-KY
1306,358,4995,光電業,晶達
1307,359,5009,鋼鐵工業,榮剛
1308,360,5011,鋼鐵工業,久陽
1309,361,5013,鋼鐵工業,強新
1310,362,5014,鋼鐵工業,建錩
1311,363,5015,鋼鐵工業,華祺
1312,364,5016,鋼鐵工業,松和
1313,365,5102,橡膠工業,富強
1314,366,5201,資訊服務業,凱衛
1315,367,5202,資訊服務業,力新
1316,368,5205,其他電子業,中茂
1317,369,5206,建材營造業,坤悅
1318,370,5209,資訊服務業,新鼎
1319,371,5210,資訊服務業,寶碩
1320,372,5211,資訊服務業,蒙恬
1321,373,5212,資訊服務業,凌網
1322,374,5213,建材營造業,亞昕
1323,375,5220,光電業,萬達光電
1324,376,5223,電腦及週邊設備業,安力-KY
1325,377,5227,電子零組件業,立凱-KY
1326,378,5230,光電業,雷笛克光學
1327,379,5245,光電業,智晶
1328,380,5251,光電業,天鉞電
1329,381,5263,文化創意業,智崴
1330,382,5272,半導體業,笙科
1331,383,5274,半導體業,信驊
1332,384,5276,其他業,達輝-KY
1333,385,5278,電子商務,尚凡
1334,386,5281,光電業,大峽谷-KY
1335,387,5287,電子商務,數字
1336,388,5289,電腦及週邊設備業,宜鼎
1337,389,5291,電子零組件業,邑昇
1338,390,5299,半導體業,杰力
1339,391,5301,觀光事業,寶得利
1340,392,5302,半導體業,太欣
1341,393,5306,其他業,桂盟
1342,394,5309,電子零組件業,系統電
1343,395,5310,資訊服務業,天剛
1344,396,5312,生技醫療業,寶島科
1345,397,5314,半導體業,世紀
1346,398,5315,光電業,光聯
1347,399,5321,電子零組件業,友銓
1348,400,5324,建材營造業,士開
1349,401,5328,電子零組件業,華容
1350,402,5340,電子零組件業,建榮
1351,403,5344,半導體業,立衛
1352,404,5345,電子零組件業,天揚
1353,405,5347,半導體業,世界
1354,406,5348,通信網路業,系通
1355,407,5351,半導體業,鈺創
1356,408,5353,通信網路業,台林
1357,409,5355,電子零組件業,佳總
1358,410,5356,電腦及週邊設備業,協益
1359,411,5364,觀光事業,力麗店
1360,412,5371,光電業,中光電
1361,413,5381,電子零組件業,合正
1362,414,5383,其他電子業,金利
1363,415,5386,電腦及週邊設備業,青雲
1364,416,5392,光電業,應華
1365,417,5398,其他業,慕康生醫
1366,418,5403,資訊服務業,中菲
1367,419,5410,資訊服務業,國眾
1368,420,5425,半導體業,台半
1369,421,5426,電腦及週邊設備業,振發
1370,422,5432,光電業,達威
1371,423,5438,電腦及週邊設備業,東友
1372,424,5439,電子零組件業,高技
1373,425,5443,光電業,均豪
1374,426,5450,其他業,南良
1375,427,5452,其他電子業,佶優
1376,428,5455,建材營造業,昇益
1377,429,5457,電子零組件業,宣德
1378,430,5460,電子零組件業,同協
1379,431,5464,電子零組件業,霖宏
1380,432,5465,電腦及週邊設備業,富驊
1381,433,5468,半導體業,凱鈺
1382,434,5474,電腦及週邊設備業,聰泰
1383,435,5475,電子零組件業,德宏
1384,436,5478,文化創意業,智冠
1385,437,5481,其他業,新華
1386,438,5483,半導體業,中美晶
1387,439,5487,半導體業,通泰
1388,440,5488,電子零組件業,松普
1389,441,5489,其他電子業,彩富
1390,442,5490,電腦及週邊設備業,同亨
1391,443,5493,其他電子業,三聯
1392,444,5498,電子零組件業,凱崴
1393,445,5508,建材營造業,永信建
1394,446,5511,建材營造業,德昌
1395,447,5512,建材營造業,力麒
1396,448,5514,建材營造業,三豐
1397,449,5516,建材營造業,雙喜
1398,450,5520,建材營造業,力泰
1399,451,5523,建材營造業,豐謙
1400,452,5529,建材營造業,志嘉
1401,453,5530,其他業,龍巖
1402,454,5536,其他電子業,聖暉
1403,455,5543,建材營造業,桓鼎-KY
1404,456,5601,航運業,台聯櫃
1405,457,5603,航運業,陸海
1406,458,5604,航運業,中連貨
1407,459,5609,航運業,中菲行
1408,460,5701,觀光事業,劍湖山
1409,461,5703,觀光事業,亞都
1410,462,5704,觀光事業,老爺知
1411,463,5820,金融保險業,日盛金
1412,464,5864,金融保險業,致和證
1413,465,5878,金融保險業,台名
1414,466,5902,貿易百貨業,德記
1415,467,5903,貿易百貨業,全家
1416,468,5904,貿易百貨業,寶雅
1417,469,5905,貿易百貨業,南仁湖
1418,470,6015,金融保險業,宏遠證
1419,471,6016,金融保險業,康和證
1420,472,6020,金融保險業,大展證
1421,473,6021,金融保險業,大慶證
1422,474,6023,金融保險業,元大期
1423,475,6026,金融保險業,福邦證
1424,476,6101,文化創意業,寬魚國際
1425,477,6103,半導體業,合邦
1426,478,6104,半導體業,創惟
1427,479,6109,通信網路業,亞元
1428,480,6111,文化創意業,大宇資
1429,481,6113,電子通路業,亞矽
1430,482,6114,電子零組件業,久威
1431,483,6118,電子通路業,建達
1432,484,6121,電腦及週邊設備業,新普
1433,485,6122,電機機械,擎邦
1434,486,6123,電腦及週邊設備業,上奇
1435,487,6124,電子零組件業,業強
1436,488,6125,光電業,廣運
1437,489,6126,電子零組件業,信音
1438,490,6127,電子零組件業,九豪
1439,491,6129,半導體業,普誠
1440,492,6130,生技醫療業,星寶國際
1441,493,6134,電子零組件業,萬旭
1442,494,6138,半導體業,茂達
1443,495,6140,資訊服務業,訊達
1444,496,6143,通信網路業,振曜
1445,497,6144,文化創意業,得利影
1446,498,6146,其他電子業,耕興
1447,499,6147,半導體業,頎邦
1448,500,6148,資訊服務業,驊宏資
1449,501,6150,電腦及週邊設備業,撼訊
1450,502,6151,其他電子業,晉倫
1451,503,6154,電子通路業,順發
1452,504,6156,電子零組件業,松上
1453,505,6158,電子零組件業,禾昌
1454,506,6160,電腦及週邊設備業,欣技
1455,507,6161,電腦及週邊設備業,捷波
1456,508,6163,通信網路業,華電網
1457,509,6167,光電業,久正
1458,510,6169,文化創意業,昱泉
1459,511,6170,通信網路業,統振
1460,512,6171,建材營造業,亞銳士
1461,513,6173,電子零組件業,信昌電
1462,514,6174,電子零組件業,安碁
1463,515,6175,電子零組件業,立敦
1464,516,6179,其他業,亞通
1465,517,6180,文化創意業,橘子
1466,518,6182,半導體業,合晶
1467,519,6185,電子零組件業,幃翔
1468,520,6186,建材營造業,新潤
1469,521,6187,其他電子業,萬潤
1470,522,6188,電腦及週邊設備業,廣明
1471,523,6190,通信網路業,萬泰科
1472,524,6194,電子零組件業,育富
1473,525,6195,貿易百貨業,詩肯
1474,526,6198,半導體業,凌泰
1475,527,6199,其他業,天品
1476,528,6203,電子零組件業,海韻電
1477,529,6204,電子零組件業,艾華
1478,530,6207,電子零組件業,雷科
1479,531,6208,電子零組件業,日揚
1480,532,6210,電子零組件業,慶生
1481,533,6212,建材營造業,理銘
1482,534,6217,電子零組件業,中探針
1483,535,6218,通信網路業,豪勉
1484,536,6219,建材營造業,富旺
1485,537,6220,電子零組件業,岳豐
1486,538,6221,資訊服務業,晉泰
1487,539,6222,光電業,上揚
1488,540,6223,半導體業,旺矽
1489,541,6227,電子通路業,茂綸
1490,542,6228,電腦及週邊設備業,全譜
1491,543,6229,半導體業,研通
1492,544,6231,資訊服務業,系微
1493,545,6233,半導體業,旺玖
1494,546,6234,光電業,高僑
1495,547,6236,其他業,康呈
1496,548,6237,半導體業,驊訊
1497,549,6240,資訊服務業,松崗
1498,550,6241,通信網路業,易通展
1499,551,6242,生技醫療業,立康
1500,552,6244,光電業,茂迪
1501,553,6245,通信網路業,立端
1502,554,6246,光電業,臺龍
1503,555,6247,其他電子業,淇譽電
1504,556,6248,鋼鐵工業,沛波
1505,557,6259,電子零組件業,百徽
1506,558,6261,半導體業,久元
1507,559,6263,通信網路業,普萊德
1508,560,6264,建材營造業,富裔
1509,561,6265,電子通路業,方土昶
1510,562,6266,電子零組件業,泰詠
1511,563,6270,電子通路業,倍微
1512,564,6274,電子零組件業,台燿
1513,565,6275,其他電子業,元山
1514,566,6276,電腦及週邊設備業,安鈦克
1515,567,6279,電子零組件業,胡連
1516,568,6284,電子零組件業,佳邦
1517,569,6287,半導體業,元隆
1518,570,6290,電子零組件業,良維
1519,571,6291,半導體業,沛亨
1520,572,6292,電子零組件業,迅德
1521,573,6294,文化創意業,智基
1522,574,6404,資訊服務業,通訊-KY
1523,575,6411,半導體業,晶焱
1524,576,6417,通信網路業,韋僑
1525,577,6418,電子零組件業,詠昇
1526,578,6419,光電業,京晨科
1527,579,6425,電機機械,易發
1528,580,6426,通信網路業,統新
1529,581,6432,電子零組件業,今展科
1530,582,6435,半導體業,大中
1531,583,6438,其他電子業,迅得
1532,584,6441,電腦及週邊設備業,廣錠
1533,585,6446,生技醫療業,藥華藥
1534,586,6457,半導體業,紘康
